symbol,entry_time,exit_time,direction,entry_open,exit_close,bars_held,pnl_points,runup_points,drawdown_points,cum_pnl_points
1d,2004-09-07 00:00:00+00:00,2004-09-08 00:00:00+00:00,-1,4314.111857231268,4318.125,2,-4.013142768731996,7.361857231268004,15.638142768731996,8038.673419345331
1d,2004-09-08 00:00:00+00:00,2004-09-17 00:00:00+00:00,1,4314.743428615634,4356.375,8,41.631571384366,57.506571384366,7.493428615634002,8080.304990729697
1d,2004-09-17 00:00:00+00:00,2004-09-20 00:00:00+00:00,-1,4356.1220189735595,4360.875,2,-4.752981026440466,7.372018973559534,16.627981026440466,8075.552009703257
1d,2004-09-20 00:00:00+00:00,2004-09-23 00:00:00+00:00,1,4356.24850948678,4341.25,4,-14.998509486779767,20.001490513220233,19.498509486779767,8060.553500216477
1d,2004-09-23 00:00:00+00:00,2004-09-30 00:00:00+00:00,-1,4357.109188685848,4345.375,6,11.734188685847585,46.359188685847585,0.0,8072.287688902325
1d,2004-09-30 00:00:00+00:00,2004-10-11 00:00:00+00:00,1,4331.026849646432,4369.375,8,38.34815035356769,78.22315035356769,0.0,8110.635839255892
1d,2004-10-11 00:00:00+00:00,2004-10-19 00:00:00+00:00,-1,4387.712123825363,4384.875,7,2.837123825363051,38.96212382536305,16.03787617463695,8113.472963081255
1d,2004-10-19 00:00:00+00:00,2004-10-26 00:00:00+00:00,1,4369.700580059771,4367.125,6,-2.5755800597708003,42.5494199402292,13.4505800597708,8110.8973830214845
1d,2004-10-26 00:00:00+00:00,2004-10-28 00:00:00+00:00,-1,4377.408611876868,4413.875,3,-36.466388123131765,21.158611876868235,47.841388123131765,8074.430994898353
1d,2004-10-28 00:00:00+00:00,2004-11-11 00:00:00+00:00,1,4382.008402969217,4461.625,11,79.61659703078294,92.74159703078294,0.0,8154.047591929136
1d,2004-11-11 00:00:00+00:00,2004-11-12 00:00:00+00:00,-1,4454.817757229463,4477.75,2,-22.932242770537414,5.567757229462586,32.932242770537414,8131.115349158598
1d,2004-11-12 00:00:00+00:00,2004-11-23 00:00:00+00:00,1,4458.221378614731,4497.375,8,39.15362138526871,56.02862138526871,0.0,8170.268970543867
1d,2004-11-23 00:00:00+00:00,2004-11-24 00:00:00+00:00,-1,4494.886495145427,4506.625,2,-11.738504854572966,11.136495145427034,20.363504854572966,8158.530465689294
1d,2004-11-24 00:00:00+00:00,2004-11-30 00:00:00+00:00,1,4496.1307475727135,4507.0,5,10.869252427286483,30.119252427286483,0.0,8169.3997181165805
1d,2004-11-30 00:00:00+00:00,2004-12-02 00:00:00+00:00,-1,4510.250359223295,4539.875,3,-29.624640776704837,8.500359223295163,44.99964077670484,8139.775077339876
1d,2004-12-02 00:00:00+00:00,2004-12-08 00:00:00+00:00,1,4514.750089805824,4527.625,5,12.874910194175754,48.499910194175754,0.0,8152.649987534051
1d,2004-12-08 00:00:00+00:00,2004-12-13 00:00:00+00:00,-1,4539.914068112864,4545.25,4,-5.335931887136212,32.16406811286379,12.835931887136212,8147.314055646915
1d,2004-12-13 00:00:00+00:00,2004-12-17 00:00:00+00:00,1,4534.442383514108,4537.375,5,2.93261648589214,31.80761648589214,3.69238351410786,8150.246672132807
1d,2004-12-17 00:00:00+00:00,2004-12-23 00:00:00+00:00,-1,4548.418273969632,4540.5,5,7.9182739696316276,32.16827396963163,1.8317260303683724,8158.164946102439
1d,2004-12-23 00:00:00+00:00,2005-01-03 00:00:00+00:00,1,4536.4714546231025,4544.375,7,7.903545376897455,28.778545376897455,10.221454623102545,8166.068491479336
1d,2005-01-03 00:00:00+00:00,2005-01-19 00:00:00+00:00,-1,4549.976116478486,4481.5,12,68.47611647848589,87.22611647848589,15.273883521514108,8234.544607957821
1d,2005-01-19 00:00:00+00:00,2005-01-20 00:00:00+00:00,1,4486.017261287343,4450.25,2,-35.76726128734299,15.73273871265701,45.76726128734299,8198.777346670478
1d,2005-01-20 00:00:00+00:00,2005-01-28 00:00:00+00:00,-1,4483.7586306436715,4428.25,7,55.508630643671495,78.0086306436715,0.0,8254.28597731415
1d,2005-01-28 00:00:00+00:00,2005-02-04 00:00:00+00:00,1,4428.140759853807,4444.0,6,15.85924014619286,32.10924014619286,17.39075985380714,8270.145217460344
1d,2005-02-04 00:00:00+00:00,2005-02-07 00:00:00+00:00,-1,4440.676273745432,4455.125,2,-14.4487262545681,12.9262737454319,22.5737262545681,8255.696491205776
1d,2005-02-07 00:00:00+00:00,2005-02-10 00:00:00+00:00,1,4442.338136872716,4429.25,4,-13.08813687271595,25.41186312728405,21.58813687271595,8242.60835433306
1d,2005-02-10 00:00:00+00:00,2005-02-14 00:00:00+00:00,-1,4446.682892109089,4458.5,3,-11.817107890910847,25.932892109089153,17.567107890910847,8230.79124644215
1d,2005-02-14 00:00:00+00:00,2005-02-18 00:00:00+00:00,1,4439.670723027272,4442.25,5,2.579276972727712,46.57927697272771,4.420723027272288,8233.370523414877
1d,2005-02-18 00:00:00+00:00,2005-02-28 00:00:00+00:00,-1,4459.760670189205,4441.0,6,18.760670189204575,48.010670189204575,0.0,8252.13119360408
1d,2005-02-28 00:00:00+00:00,2005-03-04 00:00:00+00:00,1,4438.031583443413,4442.0,5,3.968416556586817,26.718416556586817,17.281583443413183,8256.099610160667
1d,2005-03-04 00:00:00+00:00,2005-03-08 00:00:00+00:00,-1,4442.580098965213,4460.25,3,-17.669901034786562,9.830098965213438,33.66990103478656,8238.429709125881
1d,2005-03-08 00:00:00+00:00,2005-03-10 00:00:00+00:00,1,4450.707524741303,4441.5,3,-9.207524741303132,22.042475258696868,24.957524741303132,8229.222184384578
1d,2005-03-10 00:00:00+00:00,2005-03-28 00:00:00+00:00,-1,4453.051881185325,4395.875,12,57.17688118532533,77.80188118532533,3.1981188146746717,8286.399065569904
1d,2005-03-28 00:00:00+00:00,2005-03-30 00:00:00+00:00,1,4394.626368106047,4399.625,3,4.998631893952734,17.623631893952734,17.376368106047266,8291.397697463857
1d,2005-03-30 00:00:00+00:00,2005-03-31 00:00:00+00:00,-1,4393.000342026512,4406.75,2,-13.749657973487956,6.250342026512044,23.249657973487956,8277.64803949037
1d,2005-03-31 00:00:00+00:00,2005-04-04 00:00:00+00:00,1,4396.3126710132565,4392.125,3,-4.187671013256477,23.437328986743523,16.062671013256477,8273.460368477114
1d,2005-04-04 00:00:00+00:00,2005-04-06 00:00:00+00:00,-1,4400.703167753314,4405.25,3,-4.546832246685881,20.45316775331412,16.04683224668588,8268.913536230428
1d,2005-04-06 00:00:00+00:00,2005-04-12 00:00:00+00:00,1,4398.769541938329,4397.375,5,-1.3945419383289845,24.480458061671015,21.019541938328985,8267.518994292099
1d,2005-04-12 00:00:00+00:00,2005-04-22 00:00:00+00:00,-1,4405.766846371145,4348.75,9,57.01684637114522,93.51684637114522,3.4831536288547795,8324.535840663244
1d,2005-04-22 00:00:00+00:00,2005-04-28 00:00:00+00:00,1,4339.763249399887,4332.375,5,-7.388249399887172,23.986750600112828,16.513249399887172,8317.147591263358
1d,2005-04-28 00:00:00+00:00,2005-05-03 00:00:00+00:00,-1,4342.438328087493,4344.5,4,-2.061671912507336,33.188328087492664,10.311671912507336,8315.085919350851
1d,2005-05-03 00:00:00+00:00,2005-05-12 00:00:00+00:00,1,4336.257916010936,4371.625,8,35.36708398906376,47.49208398906376,0.507916010936242,8350.453003339915
1d,2005-05-12 00:00:00+00:00,2005-05-13 00:00:00+00:00,-1,4366.960999343835,4380.625,2,-13.664000656164717,6.210999343835283,27.789000656164717,8336.78900268375
1d,2005-05-13 00:00:00+00:00,2005-06-07 00:00:00+00:00,1,4369.292999671918,4455.25,17,85.95700032808236,118.95700032808236,0.0,8422.746003011833
1d,2005-06-07 00:00:00+00:00,2005-06-15 00:00:00+00:00,-1,4464.697260559077,4437.25,7,27.447260559077222,42.94726055907722,9.052739440922778,8450.193263570909
1d,2005-06-15 00:00:00+00:00,2005-06-16 00:00:00+00:00,1,4442.7140196962355,4444.375,2,1.6609803037645179,10.035980303764518,20.964019696235482,8451.854243874674
1d,2005-06-16 00:00:00+00:00,2005-06-17 00:00:00+00:00,-1,4439.982009848118,4450.5,2,-10.517990151882259,1.732009848117741,22.76799015188226,8441.336253722791
1d,2005-06-17 00:00:00+00:00,2005-06-24 00:00:00+00:00,1,4442.178504924059,4419.25,6,-22.92850492405887,20.57149507594113,34.42850492405887,8418.407748798732
1d,2005-06-24 00:00:00+00:00,2005-07-07 00:00:00+00:00,-1,4444.638390778877,4399.75,9,44.88839077887678,79.38839077887678,0.0,8463.29613957761
1d,2005-07-07 00:00:00+00:00,2005-07-08 00:00:00+00:00,1,4409.503470276481,4428.125,2,18.621529723519416,35.746529723519416,44.253470276480584,8481.917669301129
1d,2005-07-08 00:00:00+00:00,2005-07-11 00:00:00+00:00,-1,4404.62673513824,4451.0,2,-46.37326486175971,0.0,54.12326486175971,8435.54440443937
1d,2005-07-11 00:00:00+00:00,2005-07-27 00:00:00+00:00,1,4416.375867569121,4511.25,13,94.8741324308794,106.8741324308794,0.0,8530.41853687025
1d,2005-07-27 00:00:00+00:00,2005-07-28 00:00:00+00:00,-1,4505.736725065324,4522.0,2,-16.263274934675792,6.986725065324208,22.013274934675792,8514.155261935573
1d,2005-07-28 00:00:00+00:00,2005-08-02 00:00:00+00:00,1,4508.493362532662,4523.5,4,15.006637467337896,27.256637467337896,0.0,8529.161899402912
1d,2005-08-02 00:00:00+00:00,2005-08-03 00:00:00+00:00,-1,4516.842920316583,4530.5,2,-13.657079683416669,3.0929203165833314,18.90707968341667,8515.504819719496
1d,2005-08-03 00:00:00+00:00,2005-08-05 00:00:00+00:00,1,4520.171460158292,4512.5,3,-7.671460158291666,15.078539841708334,14.921460158291666,8507.833359561204
1d,2005-08-05 00:00:00+00:00,2005-08-16 00:00:00+00:00,-1,4524.542865039573,4493.75,8,30.79286503957337,47.79286503957337,0.0,8538.626224600777
1d,2005-08-16 00:00:00+00:00,2005-08-17 00:00:00+00:00,1,4498.5237723831215,4484.375,2,-14.148772383121468,9.726227616878532,21.773772383121468,8524.477452217656
1d,2005-08-17 00:00:00+00:00,2005-08-31 00:00:00+00:00,-1,4496.136886191561,4476.5,11,19.636886191560734,51.386886191560734,0.0,8544.114338409217
1d,2005-08-31 00:00:00+00:00,2005-09-15 00:00:00+00:00,1,4468.134533091984,4489.375,11,21.24046690801606,53.11546690801606,4.88453309198394,8565.354805317234
1d,2005-09-15 00:00:00+00:00,2005-09-27 00:00:00+00:00,-1,4504.963510286223,4470.0,9,34.96351028622303,54.71351028622303,0.0,8600.318315603457
1d,2005-09-27 00:00:00+00:00,2005-09-28 00:00:00+00:00,1,4471.784525430806,4469.25,2,-2.534525430805843,7.465474569194157,11.034525430805843,8597.783790172653
1d,2005-09-28 00:00:00+00:00,2005-09-30 00:00:00+00:00,-1,4470.8922627154025,4494.125,3,-23.232737284597533,13.142262715402467,31.857737284597533,8574.551052888055
1d,2005-09-30 00:00:00+00:00,2005-10-06 00:00:00+00:00,1,4472.785565678851,4457.5,5,-15.285565678850617,43.46443432114938,37.53556567885062,8559.265487209204
1d,2005-10-06 00:00:00+00:00,2005-10-17 00:00:00+00:00,-1,4488.806910354928,4438.75,8,50.05691035492782,79.05691035492782,0.0,8609.322397564132
1d,2005-10-17 00:00:00+00:00,2005-10-28 00:00:00+00:00,1,4429.4281789871475,4441.625,10,12.196821012852524,58.821821012852524,9.178178987147476,8621.519218576985
1d,2005-10-28 00:00:00+00:00,2005-11-01 00:00:00+00:00,-1,4464.314312849584,4468.625,3,-4.310687150416015,32.064312849583985,13.935687150416015,8617.208531426568
1d,2005-11-01 00:00:00+00:00,2005-11-29 00:00:00+00:00,1,4457.234828212396,4575.125,21,117.89017178760423,139.51517178760423,0.0,8735.098703214171
1d,2005-11-29 00:00:00+00:00,2005-12-02 00:00:00+00:00,-1,4585.409734592274,4593.75,4,-8.340265407726292,25.159734592273708,13.340265407726292,8726.758437806446
1d,2005-12-02 00:00:00+00:00,2005-12-08 00:00:00+00:00,1,4575.598091824035,4578.625,5,3.026908175965218,30.151908175965218,13.848091824034782,8729.785345982411
1d,2005-12-08 00:00:00+00:00,2005-12-13 00:00:00+00:00,-1,4588.537380739002,4590.75,4,-2.2126192609975988,26.7873807390024,12.212619260997599,8727.572726721413
1d,2005-12-13 00:00:00+00:00,2005-12-16 00:00:00+00:00,1,4581.739047592375,4583.875,4,2.1359524076251546,19.010952407625155,7.489047592374845,8729.708679129039
1d,2005-12-16 00:00:00+00:00,2005-12-23 00:00:00+00:00,-1,4586.811130949047,4570.0,6,16.811130949046856,43.561130949046856,7.438869050953144,8746.519810078085
1d,2005-12-23 00:00:00+00:00,2005-12-28 00:00:00+00:00,1,4560.576129092158,4552.0,3,-8.576129092158226,19.173870907841774,14.826129092158226,8737.943680985927
1d,2005-12-28 00:00:00+00:00,2006-01-04 00:00:00+00:00,-1,4564.33153227304,4571.625,5,-7.2934677269604435,48.58153227303956,18.918467726960444,8730.650213258967
1d,2006-01-04 00:00:00+00:00,2006-01-16 00:00:00+00:00,1,4543.145720767065,4630.375,9,87.22927923293537,100.60427923293537,0.0,8817.879492491902
1d,2006-01-16 00:00:00+00:00,2006-01-17 00:00:00+00:00,-1,4629.640705940496,4623.625,2,6.015705940496446,19.890705940496446,4.109294059503554,8823.895198432398
1d,2006-01-17 00:00:00+00:00,2006-01-18 00:00:00+00:00,1,4630.007852970248,4601.25,2,-28.757852970247768,3.742147029752232,46.75785297024777,8795.13734546215
1d,2006-01-18 00:00:00+00:00,2006-01-30 00:00:00+00:00,-1,4626.816426485124,4593.5,9,33.316426485123884,77.56642648512388,0.0,8828.453771947274
1d,2006-01-30 00:00:00+00:00,2006-02-02 00:00:00+00:00,1,4573.971939165957,4575.875,4,1.9030608340426625,25.778060834042662,15.721939165957338,8830.356832781315
1d,2006-02-02 00:00:00+00:00,2006-02-16 00:00:00+00:00,-1,4582.652742395745,4557.375,11,25.27774239574501,70.40274239574501,10.597257604254992,8855.63457517706
1d,2006-02-16 00:00:00+00:00,2006-02-21 00:00:00+00:00,1,4536.446072014058,4540.25,4,3.8039279859422095,31.30392798594221,11.69607201405779,8859.438503163003
1d,2006-02-21 00:00:00+00:00,2006-02-24 00:00:00+00:00,-1,4549.790134001757,4548.125,4,1.6651340017569964,25.040134001756996,12.959865998243004,8861.10363716476
1d,2006-02-24 00:00:00+00:00,2006-03-01 00:00:00+00:00,1,4546.7550167502195,4555.625,4,8.86998324978049,28.49498324978049,8.50501675021951,8869.973620414541
1d,2006-03-01 00:00:00+00:00,2006-03-02 00:00:00+00:00,-1,4554.485002093777,4566.5,2,-12.014997906222561,13.235002093777439,18.76499790622256,8857.958622508319
1d,2006-03-02 00:00:00+00:00,2006-03-07 00:00:00+00:00,1,4555.055001046889,4536.75,4,-18.30500104688872,24.69499895311128,31.30500104688872,8839.65362146143
1d,2006-03-07 00:00:00+00:00,2006-03-15 00:00:00+00:00,-1,4556.131875130861,4560.0,7,-3.8681248691391374,52.38187513086086,12.118124869139137,8835.78549659229
1d,2006-03-15 00:00:00+00:00,2006-03-22 00:00:00+00:00,1,4531.70909179892,4539.0,6,7.2909082010801285,47.54090820108013,8.459091798919872,8843.07640479337
1d,2006-03-22 00:00:00+00:00,2006-03-27 00:00:00+00:00,-1,4555.303409118716,4550.75,4,4.553409118716445,32.053409118716445,2.446590881283555,8847.629813912086
1d,2006-03-27 00:00:00+00:00,2006-04-11 00:00:00+00:00,1,4545.069176139839,4578.0625,12,32.99332386016067,72.43082386016067,9.819176139839328,8880.623137772247
1d,2006-04-11 00:00:00+00:00,2006-04-19 00:00:00+00:00,-1,4592.121859949287,4594.1875,6,-2.0656400507132275,44.12185994928677,11.128140050713228,8878.557497721533
1d,2006-04-19 00:00:00+00:00,2006-04-24 00:00:00+00:00,1,4574.244042498415,4569.25,4,-4.994042498415183,31.255957501584817,14.744042498415183,8873.563455223117
1d,2006-04-24 00:00:00+00:00,2006-04-28 00:00:00+00:00,-1,4586.241442812302,4570.0625,5,16.17894281230201,36.74144281230201,4.508557187697988,8889.742398035418
1d,2006-04-28 00:00:00+00:00,2006-05-02 00:00:00+00:00,1,4569.772902675769,4549.5625,3,-20.21040267576882,9.227097324231181,28.77290267576882,8869.531995359648
1d,2006-05-02 00:00:00+00:00,2006-05-05 00:00:00+00:00,-1,4562.896350668942,4567.9375,4,-5.041149331057568,23.396350668942432,14.353649331057568,8864.490846028591
1d,2006-05-05 00:00:00+00:00,2006-05-11 00:00:00+00:00,1,4553.276106333618,4534.625,5,-18.651106333618372,26.473893666381628,41.52610633361837,8845.839739694973
1d,2006-05-11 00:00:00+00:00,2006-05-26 00:00:00+00:00,-1,4566.153975395851,4457.8125,12,108.34147539585138,157.15397539585138,0.0,8954.181215090824
1d,2006-05-26 00:00:00+00:00,2006-05-31 00:00:00+00:00,1,4440.14979442158,4429.5,4,-10.649794421579827,23.850205578420173,23.149794421579827,8943.531420669246
1d,2006-05-31 00:00:00+00:00,2006-06-02 00:00:00+00:00,-1,4447.245286802698,4469.5,3,-22.254713197302408,30.245286802697592,41.25471319730241,8921.276707471943
1d,2006-06-02 00:00:00+00:00,2006-06-06 00:00:00+00:00,1,4444.655071700674,4429.5625,3,-15.092571700673943,43.84492829932606,31.405071700673943,8906.18413577127
1d,2006-06-06 00:00:00+00:00,2006-06-16 00:00:00+00:00,-1,4452.945017925169,4422.875,9,30.07001792516894,90.44501792516894,0.0,8936.254153696438
1d,2006-06-16 00:00:00+00:00,2006-06-20 00:00:00+00:00,1,4392.907744210645,4404.125,3,11.217255789354567,54.09225578935457,0.0,8947.471409485792
1d,2006-06-20 00:00:00+00:00,2006-06-22 00:00:00+00:00,-1,4407.070686052662,4415.5625,3,-8.491813947338414,11.820686052661586,31.429313947338414,8938.979595538454
1d,2006-06-22 00:00:00+00:00,2006-06-26 00:00:00+00:00,1,4411.361421513166,4404.9375,3,-6.423921513165624,20.638578486834376,16.861421513165624,8932.555674025289
1d,2006-06-26 00:00:00+00:00,2006-06-30 00:00:00+00:00,-1,4409.449730378292,4433.3125,5,-23.86276962170814,38.69973037829186,35.80026962170814,8908.69290440358
1d,2006-06-30 00:00:00+00:00,2006-07-06 00:00:00+00:00,1,4403.547639398643,4402.75,5,-0.7976393986427865,41.70236060135721,8.797639398642787,8907.895265004938
1d,2006-07-06 00:00:00+00:00,2006-07-20 00:00:00+00:00,-1,4423.944383712415,4320.3125,11,103.6318837124154,132.1943837124154,0.0,9011.527148717352
1d,2006-07-20 00:00:00+00:00,2006-07-21 00:00:00+00:00,1,4321.588324593469,4306.375,2,-15.213324593469224,20.161675406530776,27.838324593469224,8996.313824123883
1d,2006-07-21 00:00:00+00:00,2006-07-26 00:00:00+00:00,-1,4320.950412296735,4328.75,4,-7.799587703265388,27.700412296734612,22.549587703265388,8988.514236420619
1d,2006-07-26 00:00:00+00:00,2006-08-02 00:00:00+00:00,1,4320.368801537092,4337.875,6,17.506198462908287,40.63119846290829,3.368801537091713,9006.020434883527
1d,2006-08-02 00:00:00+00:00,2006-08-04 00:00:00+00:00,-1,4340.159962548034,4352.5,3,-12.340037451966055,13.659962548033945,33.090037451966055,8993.68039743156
1d,2006-08-04 00:00:00+00:00,2006-08-08 00:00:00+00:00,1,4342.9462406370085,4330.375,3,-12.571240637008486,30.303759362991514,27.196240637008486,8981.109156794551
1d,2006-08-08 00:00:00+00:00,2006-08-15 00:00:00+00:00,-1,4344.174060159252,4355.0625,6,-10.888439840748106,28.424060159251894,32.075939840748106,8970.220716953803
1d,2006-08-15 00:00:00+00:00,2006-08-23 00:00:00+00:00,1,4334.907783129976,4396.4375,7,61.52971687002355,90.59221687002355,0.40778312997645116,9031.750433823827
1d,2006-08-23 00:00:00+00:00,2006-08-28 00:00:00+00:00,-1,4404.2651606739055,4400.75,4,3.515160673905484,23.515160673905484,9.234839326094516,9035.265594497732
1d,2006-08-28 00:00:00+00:00,2006-09-07 00:00:00+00:00,1,4395.556582584239,4406.1875,9,10.63091741576136,46.69341741576136,5.55658258423864,9045.896511913494
1d,2006-09-07 00:00:00+00:00,2006-09-12 00:00:00+00:00,-1,4424.70822883822,4432.875,4,-8.166771161780161,31.70822883821984,29.29177116178016,9037.729740751714
1d,2006-09-12 00:00:00+00:00,2006-09-20 00:00:00+00:00,1,4410.565091104778,4470.75,7,60.18490889522218,72.68490889522218,0.0,9097.914649646937
1d,2006-09-20 00:00:00+00:00,2006-09-21 00:00:00+00:00,-1,4461.903360798512,4475.4375,2,-13.53413920148796,2.1533607985120398,26.59663920148796,9084.380510445448
1d,2006-09-21 00:00:00+00:00,2006-09-25 00:00:00+00:00,1,4466.326680399256,4467.8125,3,1.4858196007444349,22.173319600744435,19.326680399255565,9085.866330046192
1d,2006-09-25 00:00:00+00:00,2006-09-26 00:00:00+00:00,-1,4466.347295099814,4484.875,2,-18.52770490018611,19.34729509981389,26.65270490018611,9067.338625146007
1d,2006-09-26 00:00:00+00:00,2006-10-03 00:00:00+00:00,1,4467.079897549907,4465.9375,6,-1.1423975499074004,31.6701024500926,13.5798975499074,9066.1962275961
1d,2006-10-03 00:00:00+00:00,2006-10-05 00:00:00+00:00,-1,4481.475153048435,4513.3125,3,-31.83734695156545,27.97515304843455,40.27484695156545,9034.358880644533
1d,2006-10-05 00:00:00+00:00,2006-10-18 00:00:00+00:00,1,4481.009413262109,4535.4375,10,54.428086737891135,82.49058673789114,0.0,9088.786967382424
1d,2006-10-18 00:00:00+00:00,2006-10-24 00:00:00+00:00,-1,4545.87807014309,4544.9375,5,0.9405701430896443,25.878070143089644,17.371929856910356,9089.727537525514
1d,2006-10-24 00:00:00+00:00,2006-10-31 00:00:00+00:00,1,4539.7619106339425,4555.5625,6,15.800589366057466,32.738089366057466,7.261910633942534,9105.528126891571
1d,2006-10-31 00:00:00+00:00,2006-11-01 00:00:00+00:00,-1,4551.869512832311,4546.25,2,5.619512832310647,26.369512832310647,14.130487167689353,9111.147639723882
1d,2006-11-01 00:00:00+00:00,2006-11-02 00:00:00+00:00,1,4553.716006416155,4531.9375,2,-21.778506416155324,12.283993583844676,30.966006416155324,9089.369133307726
1d,2006-11-02 00:00:00+00:00,2006-11-07 00:00:00+00:00,-1,4549.983003208077,4562.0,4,-12.016996791922793,33.23300320807721,27.516996791922793,9077.352136515803
1d,2006-11-07 00:00:00+00:00,2006-11-28 00:00:00+00:00,1,4539.03693790101,4594.5,16,55.46306209899012,102.46306209899012,0.0,9132.815198614793
1d,2006-11-28 00:00:00+00:00,2006-12-01 00:00:00+00:00,-1,4624.99947851373,4599.8125,4,25.186978513729628,46.99947851372963,0.0,9158.002177128523
1d,2006-12-01 00:00:00+00:00,2006-12-04 00:00:00+00:00,1,4608.609309814216,4609.1875,2,0.5781901857835692,18.64069018578357,30.60930981421643,9158.580367314305
1d,2006-12-04 00:00:00+00:00,2006-12-05 00:00:00+00:00,-1,4604.210904907108,4621.75,2,-17.53909509289224,10.46090490710776,25.53909509289224,9141.041272221413
1d,2006-12-05 00:00:00+00:00,2006-12-08 00:00:00+00:00,1,4606.699202453554,4598.5625,4,-8.13670245355388,23.05079754644612,22.69920245355388,9132.90456976786
1d,2006-12-08 00:00:00+00:00,2006-12-12 00:00:00+00:00,-1,4611.337400306695,4601.125,3,10.21240030669469,27.33740030669469,9.16259969330531,9143.116970074554
1d,2006-12-12 00:00:00+00:00,2006-12-13 00:00:00+00:00,1,4605.787475076673,4599.0625,2,-6.724975076673218,5.212524923326782,19.037475076673218,9136.39199499788
1d,2006-12-13 00:00:00+00:00,2006-12-15 00:00:00+00:00,-1,4603.456237538337,4625.875,3,-22.41876246166339,14.706237538336609,38.79376246166339,9113.973232536217
1d,2006-12-15 00:00:00+00:00,2006-12-19 00:00:00+00:00,1,4606.348434384584,4597.4375,3,-8.910934384583925,35.901565615416075,26.348434384583925,9105.062298151632
1d,2006-12-19 00:00:00+00:00,2007-01-03 00:00:00+00:00,-1,4615.712108596146,4572.875,9,42.83710859614621,75.21210859614621,0.0,9147.899406747778
1d,2007-01-03 00:00:00+00:00,2007-01-18 00:00:00+00:00,1,4571.804295346079,4618.25,11,46.445704653920984,89.44570465392098,31.304295346079016,9194.345111401699
1d,2007-01-18 00:00:00+00:00,2007-01-26 00:00:00+00:00,-1,4642.7001262649865,4578.6875,7,64.01262626498647,76.20012626498647,0.0,9258.357737666685
1d,2007-01-26 00:00:00+00:00,2007-01-29 00:00:00+00:00,1,4596.278517597891,4578.8125,2,-17.46601759789064,0.0,29.77851759789064,9240.891720068794
1d,2007-01-29 00:00:00+00:00,2007-02-01 00:00:00+00:00,-1,4587.483008798945,4598.25,4,-10.766991201055134,20.483008798944866,23.016991201055134,9230.124728867739
1d,2007-02-01 00:00:00+00:00,2007-02-07 00:00:00+00:00,1,4584.786938599868,4606.9375,5,22.150561400131664,34.463061400131664,6.536938599868336,9252.27529026787
1d,2007-02-07 00:00:00+00:00,2007-02-08 00:00:00+00:00,-1,4595.9319961624915,4612.4375,2,-16.505503837508513,0.0,23.318003837508513,9235.76978643036
1d,2007-02-08 00:00:00+00:00,2007-02-12 00:00:00+00:00,1,4601.434748081246,4582.0625,3,-19.372248081245743,20.065251918754257,26.684748081245743,9216.397538349116
1d,2007-02-12 00:00:00+00:00,2007-02-15 00:00:00+00:00,-1,4603.780562020312,4619.5,4,-15.719437979688337,29.030562020311663,21.719437979688337,9200.678100369427
1d,2007-02-15 00:00:00+00:00,2007-02-27 00:00:00+00:00,1,4595.933507752539,4586.125,9,-9.808507752539299,55.0664922474607,58.1835077525393,9190.869592616888
1d,2007-02-27 00:00:00+00:00,2007-03-08 00:00:00+00:00,-1,4636.141830108409,4539.8125,8,96.32933010840861,137.8918301084086,0.0,9287.198922725296
1d,2007-03-08 00:00:00+00:00,2007-03-14 00:00:00+00:00,1,4531.789193985222,4526.375,5,-5.414193985221573,28.960806014778427,27.289193985221573,9281.784728740075
1d,2007-03-14 00:00:00+00:00,2007-03-16 00:00:00+00:00,-1,4537.881355874077,4536.3125,3,1.5688558740766894,33.38135587407669,11.11864412592331,9283.353584614151
1d,2007-03-16 00:00:00+00:00,2007-03-27 00:00:00+00:00,1,4535.751588968519,4586.5625,8,50.81091103148083,68.24841103148083,9.501588968519172,9334.164495645633
1d,2007-03-27 00:00:00+00:00,2007-03-28 00:00:00+00:00,-1,4584.284680382567,4572.25,2,12.034680382566876,24.284680382566876,8.215319617433124,9346.1991760282
1d,2007-03-28 00:00:00+00:00,2007-03-29 00:00:00+00:00,1,4585.423590191283,4560.5,2,-24.923590191283438,0.0,42.17359019128344,9321.275585836916
1d,2007-03-29 00:00:00+00:00,2007-04-04 00:00:00+00:00,-1,4578.836795095642,4589.375,5,-10.538204904358281,35.58679509564172,15.413204904358281,9310.737380932558
1d,2007-04-04 00:00:00+00:00,2007-04-12 00:00:00+00:00,1,4570.231987193478,4591.0,7,20.768012806522165,42.518012806522165,0.0,9331.50539373908
1d,2007-04-12 00:00:00+00:00,2007-04-16 00:00:00+00:00,-1,4596.989952924898,4613.0625,3,-16.072547075102193,21.739952924897807,26.510047075102193,9315.432846663978
1d,2007-04-16 00:00:00+00:00,2007-05-01 00:00:00+00:00,1,4596.966238231224,4652.5,12,55.53376176877555,85.03376176877555,0.0,9370.966608432755
1d,2007-05-01 00:00:00+00:00,2007-05-03 00:00:00+00:00,-1,4666.751723016714,4676.1875,3,-9.435776983285905,25.751723016714095,16.248276983285905,9361.530831449469
1d,2007-05-03 00:00:00+00:00,2007-05-09 00:00:00+00:00,1,4662.9066807541785,4681.4375,5,18.530819245821476,32.593319245821476,0.0,9380.06165069529
1d,2007-05-09 00:00:00+00:00,2007-05-10 00:00:00+00:00,-1,4677.513698797136,4671.375,2,6.138698797136385,22.513698797136385,14.236301202863615,9386.200349492427
